name;hash;reboot_date;reboot_time;ip;or_port;fast;running;stable;v2dir;valid;exit;guard;hsdir;badexit;staledesc;authority
Cir0X;wzs229V21N4UFEPSgSJXXaFZ0bM;2022-08-05;15:13:34;37.120.178.124;9001;False;True;True;True;True;False;False;False;False;False;False
skibidibopmmdada;w01qynzn9Uz+gzw3i62IcPWn+oA;2022-08-06;05:41:28;116.202.97.46;9001;True;True;True;False;True;False;False;False;False;False;False
lachrymator;w1A3cPRl2m9Un2Blr/e4z79iwiI;2022-08-05;18:17:02;71.79.166.226;9001;True;True;True;True;True;False;False;False;False;False;False
themerrythoughts;w1yfo/xQG9wiqD/AUQJzOVHjhtA;2022-08-06;02:06:59;185.82.126.100;80;True;True;True;True;True;False;True;False;False;False;False
bauruine;w2HpGtYxx0vxCNIStjDr75th20c;2022-08-06;01:33:44;185.14.97.176;443;True;True;True;True;True;True;True;True;False;False;False
jorcanada;w2Y5HmeinOlZoVGT0M8vntlPNXg;2022-08-05;18:52:15;216.197.207.48;9001;True;True;True;True;True;False;True;False;False;False;False
artikel5ev3c;w2x2mSGYMpwNjzTgHQkr8qzgtrA;2022-08-05;22:24:42;87.118.122.51;444;True;True;True;True;True;True;True;True;False;False;False
torfan;w3FPRBGKG9f8Vzlk7aqvU4th6ho;2022-08-06;02:03:44;88.208.115.70;9001;True;True;False;True;True;False;False;False;False;False;False
Cebollero;w3r3i/ieaXlRysbf1eNSs2/laqg;2022-08-06;02:10:57;188.213.5.82;9001;True;True;True;False;True;False;False;False;False;False;False
pataky;w3+HwBJeJuas9UNm+iGYIJ6Far4;2022-08-05;21:04:18;185.80.222.164;443;True;True;True;True;True;False;True;True;False;False;False
Unnamed;w5zURM1AXm1AF+fkply+1uQb2xY;2022-08-05;19:47:47;141.95.1.143;9001;True;True;True;True;True;False;False;True;False;False;False
privexrelayfin1;w6ywSSpkTielSbw83zt6EpGG478;2022-08-05;18:17:29;95.216.3.171;9001;True;True;True;True;True;False;True;True;False;False;False
mangtor;w7vxQVHQ3b0+zdj7PyPO/JZ0P/w;2022-08-05;19:47:59;207.229.65.155;9001;True;True;True;True;True;False;True;True;False;False;False
pissnissened;w8ZfoTJsNQXLlFiK0k9C3QmVhkA;2022-08-05;19:23:49;23.94.105.107;443;True;True;True;True;True;False;False;True;False;False;False
imherefortheparty;w9+3vUCwcuttRlePG+Ah/dnWBxM;2022-08-05;21:58:24;116.202.55.100;9001;True;True;True;True;True;False;True;True;False;False;False
arbitraryKenzie4;w/fz4eMqZLIrLwc058ejEvmT0QI;2022-08-05;21:32:10;65.108.136.183;443;True;True;True;True;True;False;True;True;False;False;False
kul5;w/w3phlP3XBTGg5GzhmEQd+qmS0;2022-08-05;19:09:21;89.34.18.151;9001;True;True;True;True;True;False;True;True;False;False;False
artikel10ber23;xAGexfvbBAEHJZm8NOb+zV8maS0;2022-08-06;06:13:05;185.220.101.12;8443;True;True;True;True;True;True;True;True;False;False;False
HodlMonero;xAoOee6+PdphH4qkfg++5S2M008;2022-08-06;07:21:31;185.236.231.142;22;True;True;True;False;True;False;False;False;False;False;False
Piratenpartei13;xAzgGM/rcGVHJxhEvuRxC106egw;2022-08-05;18:45:43;185.162.251.122;9001;True;True;True;True;True;False;True;False;False;False;False
BORTgblV5l4erX;xA8fXjeDBH1Ce3G/4KOD8orlhYg;2022-08-05;21:22:57;73.170.141.192;443;True;True;True;True;True;False;True;True;False;False;False
386bsd;xBAMLNN7cAdD6qMzOeRLqeyE4aQ;2022-08-05;22:12:50;45.66.35.10;444;True;True;True;True;True;False;False;True;False;False;False
speedy;xCpU7C0twjaUIu0c+5Hj0eH7Dxc;2022-08-06;08:03:18;91.211.91.74;443;True;True;True;True;True;True;True;True;False;False;False
Unnamed;xDANPAO7QfX2K66Pxix4rA6Y0bw;2022-08-06;01:01:09;78.94.141.202;9001;False;True;True;True;True;False;False;False;False;False;False
nodv19;xDFDs+rl+jZC8IKlKG2/9zQ3DJg;2022-08-06;03:29:07;162.248.163.138;9001;True;True;False;True;True;False;False;False;False;False;False
EiH9W;xEYedRwpz0sJSx45FTynZtYnJEc;2022-08-06;01:05:51;46.128.114.107;9001;False;True;True;True;True;False;False;False;False;False;False
frozone;xF/lxBrMN+TqRof/xUp08SRzna8;2022-08-05;23:13:21;144.76.166.141;9002;True;True;True;True;True;False;True;False;False;False;False
KaaTorRelay;xG5nKZS1MZJzcUwrrgdBHLTvWh8;2022-08-06;06:42:56;82.64.197.25;9001;True;True;True;True;True;False;True;False;False;False;False
stoia;xG9ScRaCRAD6sxBmC0LlfmFVwtM;2022-08-05;21:09:51;73.60.197.191;9001;True;True;True;True;True;False;False;False;False;False;False
MyTorRelay;xHQk87ggSpoEW3cHcoeN3e0gIQg;2022-08-05;19:00:06;85.214.118.71;9001;True;True;True;True;True;False;True;True;False;False;False
OzV8Bogan;xJIH+9Uw+58wfGJvVb1QLaNiPqw;2022-08-06;06:14:39;122.110.132.94;443;True;True;False;True;True;False;False;False;False;False;False
Assange028usX;xJ4+NFkRcqU0Ch035bTj0LkeDxU;2022-08-05;19:25:55;185.196.2.251;9001;True;True;True;True;True;True;False;True;False;False;False
BM11;xKKXX+aEJrlCB0wFo8lpSVKxn3E;2022-08-05;17:23:18;185.239.222.250;443;True;True;True;True;True;False;True;False;False;False;False
mistersixt4;xLDbaQ4zYz9qBc9oWNGD9/b5P6k;2022-08-05;22:01:00;194.36.144.87;9001;True;True;False;False;True;False;False;False;False;False;False
FOD87;xLhUNFgt8yqV1CyVUrudP9nw7eQ;2022-08-06;08:30:59;67.219.182.195;443;True;True;False;True;True;False;False;False;False;False;False
lenin;xL2/0QSe4dT2l3xCSF+UzV+XupI;2022-08-05;17:16:27;95.216.12.30;8000;True;True;True;True;True;False;True;True;False;False;False
s0yb3an;xMRiUG1U7cjvyOiOMvSuAUdVA1o;2022-08-06;02:03:20;84.158.136.193;10222;True;True;False;True;True;False;False;False;False;False;False
ForPrivacyNET;xM5Uv3zzVUM/9unYAkAHD2W2uW4;2022-08-05;22:44:49;185.220.101.52;10052;True;True;False;True;True;True;False;False;False;False;False
keepthenetfree;xONRBdUS8QRRYaYaUjItdwLeSbY;2022-08-06;03:21:44;79.250.83.108;9001;True;True;False;True;True;False;False;False;False;False;False
Hydra90;xPfsmZfwSXl6+vWpQaGwlpM99/k;2022-08-06;05:58:10;185.125.171.100;9001;True;True;True;True;True;True;True;True;False;False;False
bazinga;xRUDQevkLC386ZYxAFFLV3+jCmo;2022-08-05;16:41:04;172.106.19.130;9001;True;True;True;True;True;False;True;True;False;False;False
Aramis;xSiyLUuiIGOfnc6GpQu5i90vz7k;2022-08-06;05:16:50;185.241.208.206;9100;True;True;True;True;True;True;True;True;False;False;False
Unnamed;xS96AmSufGUJdhZuoTmCUB7IEM4;2022-08-05;18:43:10;188.165.213.156;52743;True;True;True;True;True;False;True;True;False;False;False
Dystopia3;xUOw+fXargpAPDubd+fiQOvDxf8;2022-08-06;08:15:51;65.21.106.169;9001;True;True;True;False;True;False;False;False;False;False;False
Quetzalcoatl;xUaHNLVrWAaqB27GHNAIIlNMJLA;2022-08-05;21:14:59;107.189.31.227;9100;True;True;True;True;True;True;True;True;False;False;False
literalchaos;xUpbCgxeLv9Lmxylyin/qVRbYm8;2022-08-05;19:24:31;202.61.193.116;9001;True;True;True;True;True;False;False;True;False;False;False
fedoriansRelayTor;xUq388yrAbr2Gm9zN64fYNi7lA0;2022-08-05;16:56:17;37.221.195.103;9001;True;True;True;True;True;False;True;True;False;False;False
DefCon;xU6B6wR9fsHgWwrG5yO+G/XK9SA;2022-08-06;01:13:21;88.78.240.185;9001;False;True;False;True;True;False;False;False;False;False;False
tx;xU6jMCVqzPti+BKcSaIxngMwslU;2022-08-05;15:16:42;84.119.83.132;9001;True;True;True;True;True;False;False;False;False;False;False
Hydra56;xVCfzO9yrIKDgod+zpMBGcX61iU;2022-08-06;04:52:35;94.140.114.213;9001;True;True;True;True;True;True;True;False;False;False;False
gangbangs;xVJRgPSy8Cpyd3g7eNXimAPbQ1Y;2022-08-06;01:23:35;193.29.62.33;443;True;True;True;False;True;False;False;False;False;False;False
Quetzalcoatl;xW+RAiLSwfrZ+noVyptAP6ASj5o;2022-08-05;23:05:21;198.98.61.102;9000;True;True;True;True;True;True;True;True;False;False;False
eclipse10;xXg8BYeGPfj58GSp3KoQpm3b+IU;2022-08-05;23:45:04;81.16.33.41;9001;True;True;True;True;True;False;True;True;False;False;False
artikel10ber69;xYP+HheciGhU7DbaMl6YLDnzBrE;2022-08-06;06:12:28;185.220.101.226;8443;True;True;True;True;True;False;True;True;False;False;False
Moona;xY+pmBE3HGiAEqXeQnaFtix3j+k;2022-08-05;20:04:17;93.174.89.132;9007;True;True;True;True;True;True;True;True;False;False;False
gopherHeaven;xZCc8RfF/nidkmy3IeHBXA9ssyA;2022-08-05;17:04:26;206.212.229.151;9001;False;True;True;True;True;False;False;False;False;False;False
ibibUNC1;xZ4HlDc0DjrRTmeFwKkaW28yhWY;2022-08-06;07:03:24;204.85.191.9;443;True;True;True;True;True;True;True;True;False;False;False
Quintex17;xaU7zBdO+P0NyyI+Sqkp+lV97bI;2022-08-06;08:32:23;199.249.230.107;443;True;True;True;True;True;True;True;True;False;False;False
tamtooood;xaX9NoqvbsuLjutXfO4jF5bb1aw;2022-08-05;16:44:21;207.148.7.249;9005;True;True;True;True;True;False;True;True;False;False;False
jivin;xab+5bw74Z9bnrCGypXa05PYpPY;2022-08-06;04:14:25;103.28.52.93;443;True;True;True;True;True;True;False;False;False;False;False
DataIdeas;xbBF1vyn1sSc5TOXWQzbw3OXj8I;2022-08-05;15:30:10;23.128.248.219;443;True;True;True;True;True;True;False;True;False;False;False
leshy;xbYi5SZUtXCt/WVqxht0zIS77pU;2022-08-05;18:08:32;159.69.12.128;9101;True;True;True;False;True;False;False;False;False;False;False
stoychev;xb8nVg5LAHNl+6ltMvnnRhQhjI4;2022-08-06;01:34:32;104.238.167.111;443;True;True;True;True;True;False;False;False;False;False;False
ohsally;xdVdEfJsUqa/7o3SPCUFSKpn6aw;2022-08-05;19:13:08;93.95.100.166;443;True;True;True;True;True;False;True;True;False;False;False
Aggie;xdXmNdEVySHAYJKf2+oI8hQokZg;2022-08-06;00:59:46;107.170.219.188;9001;True;True;True;True;True;False;False;True;False;False;False
Unnamed;xdZwRc+PgFtK1tTl+N0jgZjhBlE;2022-08-06;02:19:27;90.79.0.142;9001;True;True;False;True;True;False;False;False;False;False;False
smortRley;xd+Vq6Ypn5n1ApktRv6aZNqxjKo;2022-08-05;19:21:40;65.108.130.145;443;True;True;True;True;True;False;True;True;False;False;False
Pudzian;xeD/aE+kN7kF9TruRXSdqxho1dE;2022-08-05;18:08:40;144.24.163.104;443;True;True;True;True;True;False;True;False;False;False;False
TreeFiddy;xeQg+vBWgO5ZBUKuchbHdgL+aNw;2022-08-06;05:23:07;64.223.87.12;9001;True;True;True;True;True;False;True;False;False;False;False
anoncicada;xeoyctnrnZjnT0U4XdVSpHsGRvM;2022-08-06;07:23:16;51.79.71.20;3304;True;True;True;True;True;False;True;False;False;False;False
Unnamed;xeunJOLRkhTp1ipHz0w/stuUYZk;2022-08-05;18:37:22;93.95.230.245;443;True;True;True;True;True;False;True;True;False;False;False
HjelmEnterprises01;xfBZGha9aOuIFw2SGw4zHxgOYks;2022-08-06;04:23:31;192.121.108.236;9001;True;True;True;True;True;False;True;False;False;False;False
AlliumCepa;xfIU9/nMvwkyTJqgMnYBUCQ6GWw;2022-08-05;21:04:26;51.178.82.201;9001;True;True;False;True;True;False;False;False;False;False;False
ix0guard1;xgahlOqHeV2zTbKezj4a/CvZTH4;2022-08-06;08:01:04;51.159.177.222;443;True;True;True;True;True;False;True;False;False;False;False
smallting24;xh0b56Q0pXxgpnuY/JClVR395vg;2022-08-05;21:38:36;185.103.110.86;9001;True;True;True;True;True;False;True;True;False;False;False
Quetzalcoatl;xiP5eFjdwg3IAJgmDf3wU8YxMck;2022-08-05;21:08:45;107.189.29.41;9000;True;True;True;True;True;True;True;True;False;False;False
StormyCloud;xjLHdLbYRgAj9mSMX1/rePYMwhw;2022-08-06;03:15:40;23.128.248.18;443;True;True;True;True;True;True;True;True;False;False;False
Lapras;xjnfizjqLhrS9VDyYeW4AyzRRIA;2022-08-06;07:11:11;172.127.92.239;9001;True;True;True;True;True;False;False;False;False;False;False
parabellvm;xkNLo7kyJcb+2qMmPYUvkU+2YaE;2022-08-06;00:54:57;159.223.217.9;8001;False;True;True;True;True;False;False;False;False;False;False
artikel10buc16;xkgCs4tBqPIPiEkyhAQp1vYR3LM;2022-08-06;06:11:14;185.100.85.23;9443;True;True;True;True;True;True;True;True;False;False;False
privexrelayde1;xk60VTqjCNj7wxTXO0QXjkyxHDU;2022-08-05;18:19:53;148.251.183.205;8080;True;True;True;True;True;False;True;True;False;False;False
KoenzkTorRelay2;xlED+Husp0bogWucbXqkYN7AUWo;2022-08-05;15:44:46;159.69.152.157;9001;True;True;True;True;True;False;True;True;False;False;False
marcuse2;xla0Gu+0ChQZZ+v0nW5pYDybShE;2022-08-06;05:35:59;178.20.55.18;443;True;True;True;True;True;True;True;True;False;False;False
Quetzalcoatl;xluagOpcb6MiUeqvppHfbcn6reE;2022-08-05;16:05:57;88.208.240.188;9000;True;True;True;True;True;True;True;True;False;False;False
theseekingchild;xl3kpzgLrKyUeFYZWdxZ3R/14bk;2022-08-06;08:08:33;103.102.46.57;443;True;True;True;True;True;False;True;True;False;False;False
Northpole;xl67PuXEitIKH6xjozZa8S3zRvo;2022-08-06;06:13:21;88.195.223.91;9001;True;True;True;True;True;False;True;False;False;False;False
Hydra33;xnOv5c+cxJ5fhk8PgNX+KBSlIjM;2022-08-05;19:59:35;104.244.75.80;9001;True;True;True;True;True;True;True;False;False;False;False
DTFNODE66;xneolA68/JrS3SRp4jCuB9xT7Iw;2022-08-05;16:14:43;37.221.66.250;443;True;True;True;True;True;False;True;True;False;False;False
Digitalcourage4ipab;xoiz75qwNU6yeUF0UZu57Z5kZ+c;2022-08-06;07:52:10;185.220.102.240;993;True;True;True;True;True;True;True;True;False;False;False
notolok3;xpRpflrzl5Tfbs1+9qCzmXLYf2s;2022-08-06;04:25:24;193.56.240.98;443;True;True;True;True;True;False;True;False;False;False;False
enigma;xqWLxf4KSV6eMiwjVhAeJ9sVLZI;2022-08-06;07:09:30;193.214.214.202;443;True;True;True;True;True;True;False;False;False;False;False
protonica;xquZ9jNbaihGD0su4AQ84Hx847c;2022-08-05;20:22:18;82.65.58.162;9001;True;True;True;True;True;False;True;True;False;False;False
tesutochuu;xqx2J0A1VkmSvge20SCJmMZnorI;2022-08-06;01:13:53;14.9.101.224;8351;True;True;True;False;True;False;False;False;False;False;False
Unnamed;xsLzOYNuKh7/ZLna/LAMGg1I1cc;2022-08-06;08:32:52;94.23.150.210;9001;True;True;True;True;True;False;True;True;False;False;False
mbtorrelay01;xszq5JIvfhm40+sxkLN7Axgit3A;2022-08-05;21:30:08;91.54.114.95;9001;True;True;True;True;True;False;True;False;False;False;False
torsten;xuIzRenbUyW2KulWym6K5tq20b4;2022-08-06;05:18:13;178.174.235.8;9001;True;True;True;True;True;False;False;True;False;False;False
Assange023gr;xuORDLrcptLX6TKrMaA47dam+3k;2022-08-06;01:50:18;185.4.134.104;9001;True;True;True;True;True;False;True;True;False;False;False
Unnamed;xuudcrW5hSeXnI++E/EIJswDQkM;2022-08-06;03:55:58;5.196.8.121;9001;True;True;True;True;True;False;False;True;False;False;False
relayongrankhul;xu19N6o8yqWGsi4KMLOVpeWCRAo;2022-08-06;03:24:59;185.220.100.244;9100;True;True;False;True;True;True;False;False;False;False;False
LSRodentNinjaRelay;xu8RXZlzF6MseErA+ZRK4Fgco34;2022-08-05;18:07:47;52.47.91.150;9001;True;True;True;True;True;False;False;False;False;False;False
PhilosofRelay;xwJedc+JV3HEBpOhekRRxUKbx2I;2022-08-06;03:16:46;194.147.115.153;9090;True;True;True;True;True;False;False;False;False;False;False
ForPrivacyNET;xxBvDGp88PWSy6/3x5vYEVOxtfU;2022-08-06;03:05:10;185.220.101.207;8443;True;True;False;True;True;False;False;False;False;False;False
Quetzalcoatl;xxeEOR8dolYlDAP3rL1IAdA0S7M;2022-08-06;04:55:32;5.45.98.12;9000;True;True;True;True;True;True;True;True;False;False;False
Unnamed;xypQYd1esinN8Wutp0CUPuru/lE;2022-08-06;04:25:12;136.37.102.111;9901;True;True;True;True;True;False;True;True;False;False;False
jwt98345;xzENc1F5occpfmg0qjTAT2ylPU8;2022-08-06;08:24:11;185.245.60.18;9100;True;True;True;True;True;False;True;False;False;False;False
prsv;xzljJd6QceWO71pC/Uh/gRF8/8Q;2022-08-05;20:17:26;45.88.200.95;9000;True;True;True;True;True;False;True;False;False;False;False
Midgard;x0bxrEfyw0nkIJxeecJ+YDgJHjI;2022-08-05;21:35:09;83.137.158.14;9023;True;True;False;True;True;True;False;False;False;False;False
spt8;x1dQsbJikfjx1zyeQaFUlPgDaX8;2022-08-06;06:55:53;89.41.182.121;9001;True;True;True;True;True;False;False;False;False;False;False
north;x1jgNYfPHxeKx//T433MkdrHuYE;2022-08-05;23:01:31;185.237.96.181;443;True;True;True;True;True;False;True;False;False;False;False
snowcrash95;x2Lf0E2PYoIIDq09eMWrTphr3U4;2022-08-06;07:21:48;208.70.148.68;443;True;True;True;True;True;False;True;False;False;False;False
tembi;x3NfsDaQlO1jURMOgfPf7SXWf4s;2022-08-05;19:52:58;5.45.98.188;443;True;True;False;True;True;False;False;False;False;False;False
MINJUS;x3jZJ2ahu04gand7FN3XJZ+x1zk;2022-08-05;18:31:05;95.211.118.194;7002;False;True;True;True;True;False;False;False;False;False;False
busywatchman;x4P7HMSq6NppSKzYoMBwTQrbpPw;2022-08-05;16:56:08;195.230.22.31;9001;True;True;False;True;True;False;False;False;False;False;False
RealityNews;x4ZdWO7+lrkjM+PIvjwKqqAADu8;2022-08-05;21:21:52;79.77.182.183;9001;True;True;True;True;True;False;False;False;False;False;False
Quintex46;x4r/7uMg6g+GCWF2PmE/0vrIVfU;2022-08-06;08:27:36;199.249.230.69;443;True;True;True;True;True;True;True;True;False;False;False
xqw33ds;x5AuOeQjz8SXEP3/HOELo0Zz0KA;2022-08-05;23:06:19;172.105.109.198;9001;False;True;True;True;True;False;False;False;False;False;False
t0adwarri0r;x5RtmhkrvkTByKkmqLE1rEldZjY;2022-08-06;03:03:16;198.50.238.128;443;True;True;True;True;True;False;True;True;False;False;False
Zeilentrafo;x5gg8rNIWyWdQIUWRitwDpkASHI;2022-08-06;04:20:27;94.199.214.229;9001;True;True;True;False;True;False;False;False;False;False;False
Quetzalcoatl;x51P5uyGhhI5btZs3ednj470Zqk;2022-08-05;23:03:56;198.98.57.191;9100;True;True;True;True;True;True;True;True;False;False;False
ForPrivacyNET;x6AW4fhc991zkUrkD1W3GD0RuP0;2022-08-05;22:27:09;185.220.101.207;443;True;True;True;True;True;False;True;False;False;False;False
stars2;x6RshmuWP8D1wOnc43XIadQPI+Q;2022-08-06;04:31:51;158.69.204.36;80;True;True;True;True;True;False;True;False;False;False;False
UnredactedAssange;x6grRi7+9EZRx5nL0wYh/g9Io+o;2022-08-06;07:50:55;23.154.177.4;443;True;True;True;True;True;True;True;False;False;False;False
osprivsec;x7W7/2EN+H5kcK0LhJHUDl3/sY8;2022-08-06;01:33:14;77.21.86.71;9001;True;True;False;True;True;False;False;False;False;False;False
webhusoB1;x8cGaUfrLhbJlO/633uwal8eXiY;2022-08-05;18:01:36;89.58.42.28;9001;True;True;True;True;True;False;True;True;False;False;False
lptr01ORFzF4Zq;x9Bm1nJvD+oDY5kSL5/eSWh4qT8;2022-08-05;23:07:04;213.188.235.229;9001;False;True;True;True;True;False;False;False;False;False;False
benignrelay;x+JTJUTsNKyZSA37t1UjEJj0Wdw;2022-08-05;15:52:14;8.210.160.47;80;False;True;True;True;True;False;False;False;False;False;False
Unnamed;x+SmNnA4SfEvn4Q4/vomtp/fJBk;2022-08-06;02:23:17;45.132.158.199;443;True;True;True;True;True;False;True;True;False;False;False
OsamaBinError;x+n4KiSlvwRiX65qT0sMWn9EG90;2022-08-05;18:57:21;95.216.140.239;9001;True;True;True;True;True;False;True;False;False;False;False
MCdrKNe2;x/9gbVnH9r7KijQdPPEbQj84LV0;2022-08-05;23:17:57;94.16.121.20;9001;True;True;True;False;True;False;False;False;False;False;False
Moonbird;yA60txzotzssJXqmNHOab3ZVVhU;2022-08-05;17:02:22;198.98.59.243;7101;True;True;True;True;True;True;True;True;False;False;False
as212520;yB++tr+l0XzFcwMlwp+YrwDuzU4;2022-08-06;02:29:53;185.177.206.73;443;True;True;False;True;True;False;False;False;False;False;False
Quetzalcoatl;yCmzxVfLZEpfq1mOjlcUmxFcSF0;2022-08-06;08:12:42;77.68.75.173;9100;True;True;True;True;True;True;False;True;False;False;False
Quetzalcoatl;yC9GE6Jvfihro9hc8ntgJ8Nf3yc;2022-08-06;00:55:27;5.45.98.162;9100;True;True;True;True;True;True;True;True;False;False;False
Hydra74;yDHP66JAfvSdkW9okPe5NnqotJo;2022-08-05;20:04:56;185.82.126.31;9001;True;True;True;True;True;True;True;False;False;False;False
Hydra66;yFswqDVugmQYy5ASVLdZX+FDBhk;2022-08-05;22:51:26;107.189.12.148;9001;True;True;True;True;True;True;True;False;False;False;False
ni2aey7quaiKuth7cho;yF92BdqxsMVfPz3+pzY3wvwKCgA;2022-08-06;02:16:53;178.254.43.31;9001;True;True;True;True;True;False;False;True;False;False;False
charon;yGxTjvCiTgEDQvMNvKzCp+t8qDM;2022-08-05;23:07:13;173.249.8.113;443;True;True;True;True;True;False;True;True;False;False;False
xkcd;yG8PdLr5G/zeGAB3zZfDOdz2ryg;2022-08-06;04:31:55;144.76.223.240;9001;True;True;True;True;True;False;True;True;False;False;False
WdTor3;yHAJFqyhHGnpimmlOvEXpKvukQ0;2022-08-05;16:01:41;54.37.136.174;9001;True;True;True;True;True;False;True;False;False;False;False
waphul227;yHPZ2N88tqT5KwencZPxoTk2R38;2022-08-06;02:40:58;69.36.221.179;9001;True;True;True;True;True;False;True;True;False;False;False
jstark1809nl002;yITEmb369+fV5mZya8Ox8j0vH00;2022-08-05;19:27:05;5.255.96.218;443;True;True;True;True;True;False;True;True;False;False;False
jabberwock;yIl4LhL3OOIvCEjvVZyealBBt64;2022-08-05;21:36:16;137.184.42.39;9001;False;True;True;False;True;False;False;False;False;False;False
BM05;yKny5CSxnkeatbnPYqbJprOsElE;2022-08-06;06:30:12;185.239.222.244;443;True;True;True;True;True;False;True;False;False;False;False
webhusoB2;yKtwRGg/gmGPrV1SG1XHeyn8ByI;2022-08-05;17:36:26;89.58.42.28;8080;True;True;True;True;True;False;True;True;False;False;False
rucola;yK4m1IGVBNAVetTF3n1aCn4ZDRA;2022-08-05;23:30:58;109.70.100.9;443;True;True;True;True;True;True;True;True;False;False;False
mayforth;yLDHcBh08LWvzasLriMf4wPIIo0;2022-08-05;19:06:17;43.252.37.14;443;True;True;True;True;True;False;True;True;False;False;False
Piratenpartei07;yLI+pUP61vgg5YQag4DcKMg66g8;2022-08-05;15:36:27;37.120.187.104;9001;True;True;True;True;True;False;True;False;False;False;False
dustsandstorm;yLNPwxnjMBhZ/bvCOTNwgTAviY4;2022-08-05;15:58:14;202.157.177.224;443;True;True;True;True;True;False;True;True;False;False;False
Digitalcourage4ipbb;yLcV+WFo1BTlgKmFY8H4Y3LT/iY;2022-08-06;07:52:24;185.220.102.241;993;True;True;True;True;True;True;True;True;False;False;False
Rigel2020;yL7z3wevOLaN0NqRsjsZ69LHZn8;2022-08-06;04:00:09;94.16.122.65;80;True;True;True;True;True;False;False;False;False;False;False
cressington;yMO5oRgwMUwVOM8Zq8OrJljtaz0;2022-08-06;00:05:44;190.10.8.68;443;True;True;True;True;True;False;True;True;False;False;False
saucer;yNIH/gHSQfmshvKihRzcLmmY5Rw;2022-08-06;08:07:19;51.15.250.93;9001;True;True;True;True;True;True;True;False;False;False;False
pros1;yN4m0tEZvn9Qnmcu4aPV+yXcupc;2022-08-05;22:16:42;45.58.154.219;443;True;True;True;True;True;False;True;False;False;False;False
lunartown;yOWNQegmgwom/uxPJaZ14ex+y/s;2022-08-05;23:35:26;41.208.71.9;9001;True;True;True;True;True;False;True;True;False;False;False
Assange003ru;yPQC/fieW1HYYq1o2MF9+lo3G6A;2022-08-05;22:43:59;185.22.172.106;9001;True;True;True;True;True;False;True;False;False;False;False
AAAAAAAAA;yPSkdTbadXQZzuRF7UrVVuVr2Zk;2022-08-05;23:48:01;86.124.234.220;443;True;True;True;True;True;False;True;True;False;False;False
trecinex01;yP5XoMES4SPLi5qBseUFsuj3XO8;2022-08-06;05:00:23;159.89.124.240;9000;True;True;True;True;True;False;False;True;False;False;False
Iceman;yQVtMLz5FmW4KPN6hdwSfKxjI7g;2022-08-06;08:32:12;95.211.184.218;443;True;True;False;True;True;False;False;False;False;False;False
Unnamed;yQV8HFofdQzVKw/Eo7ti0Tmvmuw;2022-08-06;00:26:42;46.4.36.182;9001;True;True;True;True;True;False;True;True;False;False;False
cowcat;yQyjt/4BoUa4Jo1Wl33EosAkueo;2022-08-05;19:30:10;192.160.102.165;9001;True;True;True;True;True;False;True;False;False;False;False
BantuRelay;ySeLYCAl+uQ5u1VLxOEYTP8aKr8;2022-08-06;05:35:06;54.251.87.143;9001;True;True;True;True;True;False;True;True;False;False;False
FileDitchExit2;yS3pIcNKyxwbTqfSwez0oKzSygA;2022-08-05;20:17:08;45.134.225.36;80;True;True;False;True;True;True;False;False;False;False;False
Unnamed;yS7K9zUS4syxWCehkrevPp28iW4;2022-08-05;19:08:37;192.99.43.171;9001;True;True;False;True;True;False;False;False;False;False;False
netzhub;yS9p7ldWIA8WDM+v6cPJhNPm1WE;2022-08-05;23:39:47;185.232.68.39;21;True;True;True;True;True;False;True;False;False;False;False
IncogNET;yTScTRuCfieF1H8xnwghAO22H4o;2022-08-05;18:35:10;23.184.48.9;9001;True;True;True;False;True;True;False;False;False;False;False
hamster;yUNDMCtjGhOm9RDpZISWCUiOw5Y;2022-08-05;18:59:39;109.70.100.72;8080;True;True;True;True;True;True;True;True;False;False;False
INSRelay41at8443;yVJYcuOqkmQC2JmAhaQJx7vfrlk;2022-08-06;03:30:06;140.78.100.41;8443;True;True;True;True;True;False;False;False;False;False;False
artikel10buc04;yWLYZa5ytvLvCOd/OxWJS5U5wrY;2022-08-05;23:36:44;185.100.87.192;9443;True;True;True;True;True;True;True;True;False;False;False
BrightestNode;yW1q7XluG5V4m3Ux+ISKyOxhbDw;2022-08-06;04:15:48;152.67.79.82;9009;True;True;True;True;True;False;True;False;False;False;False
tirz;yYOAfqesrc8po3Pgn4U+c3oenUY;2022-08-05;21:31:51;51.159.136.111;443;True;True;True;True;True;False;False;True;False;False;False
inconnu1;yYsSd9Rp/7cePUi2dTuW9gwpwAY;2022-08-06;06:17:32;137.220.37.214;443;True;True;True;True;True;False;False;False;False;False;False
Unnamed;yY6jm64sax6kRA8UOdd0RIQ16rQ;2022-08-05;17:55:05;5.196.71.158;41899;True;True;False;True;True;False;False;False;False;False;False
aramis53;yZDhsqa2/gLDwNYqMPfspVb+Dvk;2022-08-06;04:08:01;68.99.156.187;443;True;True;False;True;True;False;False;False;False;False;False
CedarHill;ybFrXTf1McjGwCgeTsTwVuhFQdA;2022-08-05;16:49:53;45.33.27.210;9001;True;True;True;True;True;False;False;False;False;False;False
Charles;ybNKvyww2la9AGt7QmEAmAcr70w;2022-08-05;23:31:20;54.93.77.70;9001;True;True;True;True;True;False;False;True;False;False;False
sybaze;ybaMgCyiDD5PpG13FT1u3IDxPPU;2022-08-05;19:28:33;92.243.0.179;9001;True;True;True;True;True;False;True;False;False;False;False
